YEAR,MO,DY,HR,T2M,PRECTOTCORR,RH2M,WD10M,WS10M
2018,9,5,19,24.73,0,89.81,225.99,4.81
2018,9,5,20,24.47,0,91.12,227.09,4.69
2018,9,5,21,24.3,0,91.81,231.91,4.64
2018,9,5,22,24.2,0,91.94,239.62,4.73
2018,9,5,23,24.05,0,92.19,247.12,4.78
2018,9,6,0,23.83,0,92.75,252.13,4.48
2018,9,6,1,23.53,0,93.75,255.16,3.94
2018,9,6,2,23.27,0,94.56,258,3.42
2018,9,6,3,23.01,0,95.31,260.44,3.06
2018,9,6,4,22.83,0,95.75,261.45,2.84
2018,9,6,5,22.6,0,96.69,261.46,2.63
2018,9,6,6,23.48,0,93.62,262.44,3.09
2018,9,6,7,25.04,0,86.75,262.82,4.32
2018,9,6,8,26.3,0,79.69,262.81,5.18
2018,9,6,9,27.44,0,74.38,261.2,5.67
2018,9,6,10,28.3,0,71.38,260.71,5.86
2018,9,6,11,28.94,0,69.25,260.02,5.95
2018,9,6,12,29.37,0,67.62,259.38,6.02
2018,9,6,13,29.44,0,67.12,258.19,5.99
2018,9,6,14,29.14,0,67.69,255.87,5.95
2018,9,6,15,28.58,0,69.06,252.46,5.83
2018,9,6,16,27.66,0,72.75,248.66,5.56
2018,9,6,17,26.27,0,80.19,243.82,4.69
2018,9,6,18,24.73,0,87.94,239.25,3.88
2018,9,6,19,24.24,0,90.25,235.64,3.89
2018,9,6,20,23.99,0,91.88,232.51,3.63
2018,9,6,21,23.91,0,92.38,234.64,3.73
2018,9,6,22,23.77,0,93.31,239.41,3.53
2018,9,6,23,23.51,0,94.44,244.98,3.1
2018,9,7,0,23.23,0,95,250.46,2.83
2018,9,7,1,22.98,0,95.38,255.38,2.6
2018,9,7,2,22.73,0,95.75,260.3,2.46
2018,9,7,3,22.51,0,96,265.79,2.34
2018,9,7,4,22.26,0,96.44,270.4,2.26
2018,9,7,5,22.11,0,96.75,272.05,2.19
2018,9,7,6,22.97,0,94.06,273.93,2.4
2018,9,7,7,24.2,0,87.88,274.48,3.3
2018,9,7,8,25.3,0.01,80.94,272.45,3.65
2018,9,7,9,26.44,0.01,75.38,268.43,3.7
2018,9,7,10,27.74,0.01,70.75,264.48,3.98
2018,9,7,11,28.51,0.01,68.25,260.81,4.35
2018,9,7,12,28.83,0.01,67.12,257.95,4.75
2018,9,7,13,28.82,0,66.94,255.47,5.08
2018,9,7,14,28.58,0,67.38,254.14,5.17
2018,9,7,15,28.2,0,68.56,252.52,5.02
2018,9,7,16,27.53,0,71.56,249.62,4.58
2018,9,7,17,26.3,0,79.38,243.78,3.45
2018,9,7,18,24.5,0,89.44,235.33,2.53
2018,9,7,19,23.97,0,91.12,230.57,2.62
2018,9,7,20,23.73,0,91.75,225.9,2.82
2018,9,7,21,23.63,0,92,224.49,3.12
2018,9,7,22,23.73,0,91.81,227.95,3.55
2018,9,7,23,23.79,0,92.06,232.42,3.77
2018,9,8,0,23.76,0,92.38,237.56,3.79
2018,9,8,1,23.64,0,92.75,243.1,3.63
2018,9,8,2,23.64,0,92.62,249.98,3.58
2018,9,8,3,23.58,0,92.81,255.93,3.37
2018,9,8,4,23.42,0,93.31,259.92,3.08
2018,9,8,5,23.26,0,93.94,261.29,2.73
2018,9,8,6,23.69,0,93.06,260.62,2.59
2018,9,8,7,24.93,0,87.62,258.18,3.24
2018,9,8,8,25.87,0,82.19,256.58,3.7
2018,9,8,9,26.9,0,77.06,252.82,4.05
2018,9,8,10,28.18,0,72.19,249.22,4.47
2018,9,8,11,28.9,0,68.81,248.08,5
2018,9,8,12,29.2,0,67.19,247.83,5.42
2018,9,8,13,29.19,0,66.62,246.94,5.66
2018,9,8,14,28.9,0,67,246.58,5.86
2018,9,8,15,28.37,0,68.69,246.23,5.95
2018,9,8,16,27.56,0,72.38,243.86,5.69
2018,9,8,17,26.3,0,79.69,239.34,4.6
2018,9,8,18,24.71,0,88.19,234.39,3.49
2018,9,8,19,24.19,0,90.81,232.56,3.44
2018,9,8,20,23.87,0,92.31,231.04,3.31
2018,9,8,21,23.59,0,93.5,228.79,3.09
2018,9,8,22,23.37,0,94.25,226.29,2.95
2018,9,8,23,23.24,0,94.69,224.36,2.96
2018,9,9,0,23.24,0,94.56,223.83,2.98
2018,9,9,1,23.12,0,95.06,222.35,2.86
2018,9,9,2,22.9,0,95.75,222.21,2.72
2018,9,9,3,22.73,0,96.31,221.97,2.62
2018,9,9,4,22.59,0,96.69,218.74,2.53
2018,9,9,5,22.49,0,96.94,213.99,2.52
2018,9,9,6,23.41,0,93.69,209.51,3.12
2018,9,9,7,25.05,0,86.31,209.78,4.17
2018,9,9,8,26.39,0,79.75,214.43,4.7
2018,9,9,9,27.34,0,75.81,217,5
2018,9,9,10,28.08,0,72.88,220.4,5.3
2018,9,9,11,28.62,0,70.69,223.6,5.66
2018,9,9,12,28.9,0,69.19,226.31,6.03
2018,9,9,13,28.94,0,68.62,228.36,6.31
2018,9,9,14,28.8,0,68.81,230.95,6.4
2018,9,9,15,28.35,0,70.12,233.42,6.23
2018,9,9,16,27.52,0,73.56,234.55,5.73
2018,9,9,17,26.22,0,80.69,234.13,4.49
2018,9,9,18,24.47,0,90.44,230.86,2.92
2018,9,9,19,23.88,0,93,226.84,2.75
2018,9,9,20,23.54,0,94.19,222.16,2.68
2018,9,9,21,23.2,0,95.19,218.53,2.65
2018,9,9,22,22.91,0,96.12,217.38,2.63
2018,9,9,23,22.64,0,97.12,218.66,2.6
2018,9,10,0,22.48,0,97.56,220.94,2.58
2018,9,10,1,22.26,0,98.38,221.96,2.5
2018,9,10,2,22.05,0,99.31,219.95,2.38
2018,9,10,3,21.87,0,100,215.38,2.28
2018,9,10,4,21.8,0,100,210.34,2.23
2018,9,10,5,21.68,0,100,207.19,2.24
2018,9,10,6,22.8,0,96.31,203.87,2.53
2018,9,10,7,24.84,0,86.56,204.62,3.3
2018,9,10,8,26.42,0,78.94,211.56,3.37
2018,9,10,9,27.63,0,73.94,215.32,3.35
2018,9,10,10,28.55,0,70.31,219.09,3.43
2018,9,10,11,28.83,0,68.75,224.82,3.59
2018,9,10,12,28.62,0,69.12,230.38,3.71
2018,9,10,13,28.35,0,69.88,234.25,3.85
2018,9,10,14,28.04,0,71.31,237.95,3.87
2018,9,10,15,27.58,0,73.62,240.59,3.8
2018,9,10,16,26.94,0,77.19,241.28,3.63
2018,9,10,17,26.02,0,83.81,240.96,2.91
2018,9,10,18,24.4,0,92.06,237.91,2.25
2018,9,10,19,23.85,0,93.69,233.84,2.26
2018,9,10,20,23.52,0,94.5,227.42,2.23
2018,9,10,21,23.26,0,95,223,2.21
2018,9,10,22,23.01,0,95.69,223.99,2.19
2018,9,10,23,22.8,0,96.12,226.48,2.13
2018,9,11,0,22.67,0,96.25,227.48,2.05
2018,9,11,1,22.58,0,96.44,227.85,2
2018,9,11,2,22.46,0,97,228.18,1.99
2018,9,11,3,22.3,0,97.69,229.96,1.98
2018,9,11,4,22.18,0,98.12,232.85,1.9
2018,9,11,5,22.21,0,97.88,235.75,1.78
2018,9,11,6,23.21,0,95.31,233.36,1.56
2018,9,11,7,25.21,0,86.31,242.09,2.09
2018,9,11,8,26.74,0,79.56,254,2.27
2018,9,11,9,28.09,0,74.31,256.01,2.46
2018,9,11,10,29.17,0,70.25,257.14,2.77
2018,9,11,11,29.91,0,67.62,256.49,3.11
2018,9,11,12,30.33,0,65.88,254.69,3.49
2018,9,11,13,30.37,0,65.44,254.1,3.91
2018,9,11,14,30.05,0,66.12,253.79,4.2
2018,9,11,15,29.44,0,67.69,252.8,4.23
2018,9,11,16,28.48,0,71.38,251.03,3.97
2018,9,11,17,27.04,0,79.44,247.83,3.19
2018,9,11,18,25.24,0,89.31,242.72,2.51
2018,9,11,19,24.61,0,91.75,238.14,2.65
2018,9,11,20,24.19,0,93.56,233.73,2.69
2018,9,11,21,23.8,0,95.06,230.15,2.71
2018,9,11,22,23.5,0,96.31,230.09,2.74
2018,9,11,23,23.23,0,97.69,234.69,2.76
2018,9,12,0,23.06,0,98.62,242.99,2.72
2018,9,12,1,23.13,0,98.19,253.51,2.62
2018,9,12,2,23.08,0,98.25,265.87,2.6
2018,9,12,3,22.95,0,98.56,274.82,2.6
2018,9,12,4,22.9,0,98.5,280.13,2.53
2018,9,12,5,22.74,0,98.88,282.99,2.4
2018,9,12,6,23.54,0,95.56,284.24,2.67
2018,9,12,7,25.12,0,87.62,283.72,3.46
2018,9,12,8,26.48,0,80.56,279.75,3.32
2018,9,12,9,27.63,0,74.94,272.17,3.09
2018,9,12,10,28.58,0,70.19,264.04,3.09
2018,9,12,11,29.22,0,66.81,257.53,3.33
2018,9,12,12,29.57,0,65.12,252.79,3.7
2018,9,12,13,29.62,0,64.75,248.63,4.05
2018,9,12,14,29.35,0,65.25,245.47,4.42
2018,9,12,15,28.79,0,66.69,243.09,4.68
2018,9,12,16,27.84,0,70.44,240.16,4.65
2018,9,12,17,26.4,0,78.25,237.07,3.94
2018,9,12,18,24.53,0,88.81,233.01,2.97
2018,9,12,19,23.95,0,91.5,229.55,3.13
2018,9,12,20,23.6,0,93.31,225.92,3.11
2018,9,12,21,23.37,0,94.5,224.16,3.01
2018,9,12,22,23.27,0,95.06,224.03,2.92
2018,9,12,23,23.17,0,95.56,223.64,2.8
2018,9,13,0,23.04,0,96.12,225.48,2.62
2018,9,13,1,22.84,0,96.81,227.61,2.42
2018,9,13,2,22.69,0,97.25,230.37,2.3
2018,9,13,3,22.54,0,97.69,232.64,2.2
2018,9,13,4,22.41,0,98.12,234.02,2.11
2018,9,13,5,22.3,0,98.38,233.22,2.05
2018,9,13,6,23.13,0,95.12,230.05,2.38
2018,9,13,7,24.83,0,86.75,230.36,3.13
2018,9,13,8,26.33,0.01,79.62,232.44,3.37
2018,9,13,9,27.54,0.01,75.06,233.01,3.61
2018,9,13,10,28.51,0.01,71.5,234.57,3.99
2018,9,13,11,29.15,0.01,69.12,235.32,4.41
2018,9,13,12,29.54,0.01,67.56,235.53,4.8
2018,9,13,13,29.62,0.01,66.94,235.49,5.16
2018,9,13,14,29.41,0,67.38,235.64,5.36
2018,9,13,15,28.89,0,69,235.33,5.33
2018,9,13,16,27.9,0,73,234.33,5.08
2018,9,13,17,26.56,0,80,233.44,4.29
2018,9,13,18,24.9,0,89.38,231.98,3.04
2018,9,13,19,24.41,0,91.94,229.38,2.96
2018,9,13,20,24.17,0,93.62,222.62,2.79
2018,9,13,21,23.95,0,94.88,215.11,2.7
2018,9,13,22,23.76,0,95.75,210.22,2.69
2018,9,13,23,23.59,0,96.5,208.08,2.64
2018,9,14,0,23.4,0,97.38,208.15,2.53
2018,9,14,1,23.23,0.01,98.06,209.7,2.43
2018,9,14,2,23.06,0.01,98.62,214.01,2.32
2018,9,14,3,22.93,0.01,99.06,219.45,2.23
2018,9,14,4,22.81,0.01,99.31,224.56,2.18
2018,9,14,5,22.73,0.01,99.44,226.95,2.11
2018,9,14,6,23.64,0.01,96,227.28,2.36
2018,9,14,7,25.33,0.02,88.19,231.52,3.11
2018,9,14,8,26.72,0.06,81.44,236.04,3.2
2018,9,14,9,27.98,0.06,76.38,236.8,3.3
2018,9,14,10,29.03,0.05,72.25,237.11,3.55
2018,9,14,11,29.83,0.06,69.31,237.53,3.87
2018,9,14,12,30.33,0.07,67.19,238.78,4.17
2018,9,14,13,30.48,0.08,66.06,240.63,4.43
2018,9,14,14,30.2,0.06,66.44,244.31,4.59
2018,9,14,15,29.55,0.03,68.69,247.53,4.6
2018,9,14,16,28.51,0.02,73.06,248.94,4.37
2018,9,14,17,27.14,0.02,80.44,248.08,3.62
2018,9,14,18,25.32,0.01,90.69,244.27,2.41
2018,9,14,19,24.69,0.02,93.5,238.93,2.27
2018,9,14,20,24.29,0.01,95.06,230.38,2.18
2018,9,14,21,23.98,0.01,96.06,221.63,2.16
2018,9,14,22,23.69,0.01,97.25,215.87,2.16
2018,9,14,23,23.45,0.01,98.31,212.05,2.12
2018,9,15,0,23.34,0.01,98.75,209.26,2.08
2018,9,15,1,23.19,0.01,99.25,206.27,2.01
2018,9,15,2,23.03,0.01,99.69,204.61,1.95
2018,9,15,3,22.93,0.01,99.75,203.79,1.88
2018,9,15,4,22.82,0.01,99.81,201.89,1.8
2018,9,15,5,22.72,0.01,99.81,198.76,1.72
2018,9,15,6,23.7,0.01,96.5,194.8,1.71
2018,9,15,7,25.65,0.02,87.75,202.28,1.92
2018,9,15,8,27.32,0.01,79.81,214.05,1.74
2018,9,15,9,28.69,0.01,73.56,219.98,1.64
2018,9,15,10,29.79,0,69,227.65,1.67
2018,9,15,11,30.57,0,65.69,237.77,1.87
2018,9,15,12,31.03,0.01,63.44,247.72,2.25
2018,9,15,13,31.18,0.01,62.19,256.05,2.66
2018,9,15,14,30.98,0,62.25,262.87,3.02
2018,9,15,15,30.25,0,64.94,267.37,3.23
2018,9,15,16,29.42,0,68.31,270,3.18
2018,9,15,17,28.04,0,75.88,270.69,2.6
2018,9,15,18,25.94,0,88.5,268.17,1.96
2018,9,15,19,25.15,0,91.19,262.76,1.92
2018,9,15,20,24.69,0,92.56,252.55,1.88
2018,9,15,21,24.27,0,93.75,240.67,1.88
2018,9,15,22,23.89,0,95.25,233.04,1.94
2018,9,15,23,23.54,0,96.75,230.63,1.97
2018,9,16,0,23.23,0,98.19,232.13,1.96
2018,9,16,1,22.98,0,99.5,234.95,1.92
2018,9,16,2,22.83,0,100,240.8,1.83
2018,9,16,3,22.77,0,100,250.4,1.7
2018,9,16,4,22.86,0,99.62,262.41,1.54
2018,9,16,5,23.01,0,98.69,274.93,1.36
2018,9,16,6,23.9,0,95.81,288.32,1.27
2018,9,16,7,25.64,0.01,86.5,303.94,1.5
2018,9,16,8,26.98,0.19,78.44,315,1.36
2018,9,16,9,28.11,0.13,72.88,313.26,1.28
2018,9,16,10,29.01,0.17,69.44,302.52,1.38
2018,9,16,11,29.7,0.23,67.06,291.32,1.72
2018,9,16,12,30.14,0.29,65.69,285.64,2.23
2018,9,16,13,30.23,0.22,65.25,283.88,2.74
2018,9,16,14,30.15,0.17,65.19,284.25,3.05
2018,9,16,15,29.79,0.1,65.75,284.21,3.15
2018,9,16,16,29.08,0.06,68.31,281.57,3.04
2018,9,16,17,27.72,0.03,75.81,274.24,2.54
2018,9,16,18,25.55,0.01,87.81,262.69,2.09
2018,9,16,19,24.76,0.01,89.75,252.46,2.2
2018,9,16,20,24.23,0.02,91,243,2.31
2018,9,16,21,23.8,0.02,92,235.6,2.43
2018,9,16,22,23.44,0.02,92.94,232.22,2.55
2018,9,16,23,23.19,0.03,93.75,232.37,2.58
2018,9,17,0,22.98,0.03,94.69,235.58,2.56
2018,9,17,1,22.82,0.03,95.75,240.63,2.5
2018,9,17,2,22.71,0.06,96.62,247.19,2.4
2018,9,17,3,22.59,0.1,97.31,254.3,2.28
2018,9,17,4,22.49,0.13,97.62,261.25,2.16
2018,9,17,5,22.41,0.14,97.62,268,2.02
2018,9,17,6,23.4,0.12,95.88,274.34,1.86
2018,9,17,7,25.24,0.17,89.5,284.78,2.63
2018,9,17,8,26.63,0,82.25,291.08,2.78
2018,9,17,9,28.19,0,73.56,293.98,2.63
2018,9,17,10,29.32,0,68.38,293.63,2.46
2018,9,17,11,29.97,0,65.12,290.93,2.49
2018,9,17,12,30.41,0,63.06,288.49,2.66
2018,9,17,13,30.54,0,62.25,286.58,2.82
2018,9,17,14,30.45,0,61.94,285.78,2.93
2018,9,17,15,30.05,0,62.62,284.22,2.93
2018,9,17,16,29.24,0,66.06,278.89,2.68
2018,9,17,17,27.95,0,73.31,267.03,2.26
2018,9,17,18,25.85,0,86.38,251.28,2.02
2018,9,17,19,25.01,0,88.19,241.14,2.27
2018,9,17,20,24.51,0,89.44,233.64,2.46
2018,9,17,21,24.1,0,90.62,228.69,2.66
2018,9,17,22,23.75,0,91.81,226.47,2.79
2018,9,17,23,23.44,0,92.94,225.9,2.81
2018,9,18,0,23.19,0,93.75,226.49,2.76
2018,9,18,1,22.97,0,94.5,228.19,2.68
2018,9,18,2,22.75,0,95.5,231.75,2.54
2018,9,18,3,22.55,0,96.5,237.24,2.4
2018,9,18,4,22.39,0,97.5,243.35,2.26
2018,9,18,5,22.3,0,98.19,250.16,2.12
2018,9,18,6,23.3,0,95.44,259.48,1.88
2018,9,18,7,25.49,0,85.25,276.88,2.54
2018,9,18,8,27.02,0.05,77.69,293.46,2.45
2018,9,18,9,28.42,0.05,71.62,306.48,2.09
2018,9,18,10,29.54,0.04,67.69,315.54,1.75
2018,9,18,11,30.36,0.06,64.94,317.12,1.49
2018,9,18,12,31.04,0.14,62.75,310.22,1.39
2018,9,18,13,31.36,0.21,61.5,299.82,1.48
2018,9,18,14,31.26,0.26,61.44,289.9,1.74
2018,9,18,15,30.85,0.3,62.25,280.8,2.08
2018,9,18,16,29.94,0.18,66.88,272.28,2.35
2018,9,18,17,28.44,0.11,73.75,265.35,2.51
2018,9,18,18,26.17,0.04,86.69,258.65,2.26
2018,9,18,19,25.32,0.03,88.88,254.38,2.47
2018,9,18,20,24.8,0.02,90.75,249.72,2.46
2018,9,18,21,24.42,0.02,92.38,244.11,2.38
2018,9,18,22,24.12,0.02,93.5,239.76,2.34
2018,9,18,23,23.89,0.03,94.31,238.18,2.33
2018,9,19,0,23.7,0.03,94.94,239.56,2.33
2018,9,19,1,23.56,0.03,95.5,243.78,2.33
2018,9,19,2,23.43,0.07,96.12,251.44,2.31
2018,9,19,3,23.26,0.18,96.94,260.21,2.25
2018,9,19,4,23.07,0.29,97.75,268.77,2.18
2018,9,19,5,22.9,0.26,98.31,276.81,2.11
2018,9,19,6,23.75,0.29,96.56,286.7,2.12
2018,9,19,7,25.31,0.34,90.44,299.32,2.98
2018,9,19,8,26.73,0.15,82.62,309.53,3.07
2018,9,19,9,28.17,0.14,74.94,315.68,2.8
2018,9,19,10,29.31,0.13,70.06,320.57,2.45
2018,9,19,11,30.01,0.14,67.19,322.36,2.2
2018,9,19,12,30.48,0.13,65.31,320.39,2.06
2018,9,19,13,30.78,0.11,63.81,316.44,1.97
2018,9,19,14,30.78,0.09,63.25,313.56,1.97
2018,9,19,15,30.49,0.08,63.94,311.78,1.97
2018,9,19,16,29.92,0.06,66.94,308.51,1.86
2018,9,19,17,28.94,0.05,71.81,301.42,1.69
2018,9,19,18,27.15,0.04,84.62,283.12,1.55
2018,9,19,19,26.3,0.04,87.75,268.01,1.8
2018,9,19,20,25.69,0.04,89.56,256.73,1.97
2018,9,19,21,25.23,0.03,90.69,248.24,2.13
2018,9,19,22,24.88,0.04,91.75,243.61,2.28
2018,9,19,23,24.61,0.05,92.88,242.61,2.43
2018,9,20,0,24.4,0.06,94,245.12,2.49
2018,9,20,1,24.22,0.08,95.12,248.68,2.41
2018,9,20,2,24.01,0.09,96.19,253.8,2.21
2018,9,20,3,23.81,0.1,97.19,262.21,2.07
2018,9,20,4,23.62,0.1,97.94,275.46,1.97
2018,9,20,5,23.47,0.06,98.31,293.94,1.91
2018,9,20,6,24.22,0.06,96.56,315.64,1.99
2018,9,20,7,25.82,0.05,90.81,332.74,3.19
2018,9,20,8,27.34,0.02,82.25,343.01,3.53
2018,9,20,9,29.02,0.03,73.25,353.75,3.37
2018,9,20,10,30.29,0.03,67.81,2.57,3.14
2018,9,20,11,31.25,0.03,64.25,6.76,2.92
2018,9,20,12,31.9,0.03,61.88,7.55,2.73
2018,9,20,13,32.28,0.04,60.19,5.8,2.63
2018,9,20,14,32.33,0.04,59.5,1.32,2.7
2018,9,20,15,32.02,0.04,60.19,354.39,2.72
2018,9,20,16,31.55,0.02,62.69,347.77,2.4
2018,9,20,17,30.12,0.01,69.69,340.41,2.21
2018,9,20,18,27.75,0,82,321.61,2.06
2018,9,20,19,26.92,0,83.25,310.04,2.23
2018,9,20,20,26.29,0,84.75,300.45,2.22
2018,9,20,21,25.73,0,86.5,289.53,2.2
2018,9,20,22,25.17,0,88.75,279.96,2.21
2018,9,20,23,24.69,0,91.31,272.02,2.22
2018,9,21,0,24.3,0,94.19,265.24,2.16
2018,9,21,1,23.97,0.01,97.25,261.75,2.12
2018,9,21,2,23.68,0,100,268.17,2.2
2018,9,21,3,23.45,0,100,279.53,2.27
2018,9,21,4,23.3,0,100,291.73,2.24
2018,9,21,5,23.26,0.01,100,306.2,2.13
2018,9,21,6,24.29,0.01,99.69,319.91,2
2018,9,21,7,26.59,0.01,89.81,330.15,3.04
2018,9,21,8,28.37,0,77.81,335.99,3.53
2018,9,21,9,30.11,0,67.62,343.08,3.84
2018,9,21,10,31.59,0,60.31,349.14,3.94
2018,9,21,11,32.75,0,54.94,350.22,4.19
2018,9,21,12,33.5,0,51.38,348.96,4.49
2018,9,21,13,33.8,0,49.62,347.14,4.63
2018,9,21,14,33.84,0,48.88,345.42,4.59
2018,9,21,15,33.49,0,50.31,343.51,4.16
2018,9,21,16,33.02,0,50.94,340.85,3.57
2018,9,21,17,30.76,0,66.81,332.46,2.47
2018,9,21,18,28.54,0,73.56,305.75,2.17
2018,9,21,19,27.78,0,75.69,280.01,2.16
2018,9,21,20,26.89,0,79.88,262.21,2.25
2018,9,21,21,26.16,0,84.81,248.7,2.32
2018,9,21,22,25.65,0,89.69,237.22,2.58
2018,9,21,23,25.29,0,94.19,230.54,2.8
2018,9,22,0,25.01,0,97.56,229.42,2.65
2018,9,22,1,24.87,0,99.88,232.19,2.47
2018,9,22,2,24.8,0,100,240.87,2.26
2018,9,22,3,24.65,0,100,252.62,2.01
2018,9,22,4,24.43,0,100,263.79,1.95
2018,9,22,5,24.38,0,99.75,283.13,2.27
2018,9,22,6,24.73,0,95.5,297.56,3.41
2018,9,22,7,25.46,0,89.62,301.11,4.19
2018,9,22,8,26.54,0,81.38,301.89,4.41
2018,9,22,9,28.12,0,72.12,303.8,4.41
2018,9,22,10,29.65,0,64.5,298.78,4.33
2018,9,22,11,30.6,0,59.88,287.93,4.44
2018,9,22,12,30.81,0,57.81,278.16,4.62
2018,9,22,13,30.66,0,57.06,270,4.64
2018,9,22,14,30.34,0,57.75,261.04,4.56
2018,9,22,15,29.84,0,60.38,248.12,4.4
2018,9,22,16,28.97,0,66.19,229.45,4.41
2018,9,22,17,27.47,0.01,76.62,211.6,4.46
2018,9,22,18,26.23,0.13,84.62,203.38,5.1
2018,9,22,19,25.8,0.53,89.44,200.43,5.59
2018,9,22,20,25.61,2.21,92.31,199.5,5.34
2018,9,22,21,25.54,3.87,93.94,200.57,5.05
2018,9,22,22,25.51,2.97,94.62,202.39,4.94
2018,9,22,23,25.48,2.68,94.81,205.26,5.05
2018,9,23,0,25.45,3.04,94.88,209.35,5.18
2018,9,23,1,25.34,3.2,95.06,212.12,5.16
2018,9,23,2,25.25,2,95.19,214,5.15
2018,9,23,3,25.14,1.04,95.25,215.58,5.13
2018,9,23,4,25.06,0.53,95.25,216.01,4.98
2018,9,23,5,24.99,0.39,95.19,216.54,4.88
2018,9,23,6,25.15,0.27,94.62,216.71,5.1
2018,9,23,7,26.1,0.43,92.25,216.81,5.78
2018,9,23,8,27.4,0.02,85.5,220.48,6.52
2018,9,23,9,28.84,0,76.06,222.63,7.07
2018,9,23,10,29.9,0,70.56,222.08,7.16
2018,9,23,11,30.55,0,67.31,222.08,7.26
2018,9,23,12,30.89,0,65.69,222.85,7.36
2018,9,23,13,30.84,0,65.56,223.59,7.42
2018,9,23,14,30.47,0,66.44,225.04,7.24
2018,9,23,15,29.79,0,68.5,226.02,6.81
2018,9,23,16,28.76,0,72.69,225.31,6.17
2018,9,23,17,27.33,0,80.12,222.87,4.91
2018,9,23,18,25.78,0,88.56,217.56,3.75
2018,9,23,19,25.31,0,91.44,212.28,3.79
2018,9,23,20,25,0,92.94,207.31,4.05
2018,9,23,21,24.73,0,93.94,203.46,4.26
2018,9,23,22,24.44,0,94.81,201.45,4.27
2018,9,23,23,24.21,0,95.19,202.92,4.29
2018,9,24,0,24.07,0,95.25,206.66,4.25
2018,9,24,1,23.9,0.01,95.75,210.19,3.98
2018,9,24,2,23.69,0.01,96.44,213.65,3.51
2018,9,24,3,23.48,0.01,97.25,216.07,3.03
2018,9,24,4,23.3,0.01,97.81,216.4,2.66
2018,9,24,5,23.16,0.01,98.38,215.52,2.45
2018,9,24,6,23.83,0.01,95.94,215.52,2.65
2018,9,24,7,25.67,0.02,87.62,220.39,3.64
2018,9,24,8,27.26,0,79,226.62,3.72
2018,9,24,9,28.47,0,73.81,228.71,3.5
2018,9,24,10,29.69,0,69.56,230.72,3.38
2018,9,24,11,30.59,0,66.44,233.45,3.35
2018,9,24,12,31.16,0,64.31,236.49,3.38
2018,9,24,13,31.36,0,63.5,239.79,3.46
2018,9,24,14,31.18,0,63.62,241.76,3.58
2018,9,24,15,30.61,0,65,241.36,3.67
2018,9,24,16,29.63,0,68.56,239.21,3.56
2018,9,24,17,27.98,0,77.38,235.84,2.88
2018,9,24,18,25.87,0,87.5,231.54,2.42
2018,9,24,19,25.19,0,89.44,226.32,2.64
2018,9,24,20,24.72,0,90.94,221.52,2.73
2018,9,24,21,24.3,0,92.31,218.69,2.76
2018,9,24,22,23.93,0,93.69,218.38,2.73
2018,9,24,23,23.62,0,94.94,220.36,2.59
2018,9,25,0,23.34,0,96.38,224.22,2.43
2018,9,25,1,23.12,0,97.62,229.74,2.27
2018,9,25,2,22.93,0,98.81,236.71,2.18
2018,9,25,3,23.05,0,98.69,243.92,2.06
2018,9,25,4,23.06,0,99,249.11,1.91
2018,9,25,5,23.05,0,99.25,254.5,1.78
2018,9,25,6,23.74,0,96.94,258.27,1.69
2018,9,25,7,25.61,0,87.5,263.75,2.15
2018,9,25,8,27.16,0,79.69,266.87,2
2018,9,25,9,28.55,0,74.31,265.81,1.82
2018,9,25,10,29.87,0,69.56,263.88,1.76
2018,9,25,11,31.01,0,65.69,263.06,1.81
2018,9,25,12,31.76,0,63.44,265.39,1.94
2018,9,25,13,32.11,0,62.12,269.58,2.15
2018,9,25,14,32.01,0,62,274.84,2.31
2018,9,25,15,31.52,0,62.94,277.08,2.35
2018,9,25,16,30.69,0,65.81,273.9,2.18
2018,9,25,17,29.23,0,73,264.2,1.93
2018,9,25,18,26.74,0,86.56,251.27,1.9
2018,9,25,19,25.76,0,88.88,242.09,2.09
2018,9,25,20,25.06,0,90.94,232.72,2.18
2018,9,25,21,24.55,0,92.81,224.86,2.27
2018,9,25,22,24.14,0,94.56,220.88,2.3
2018,9,25,23,23.8,0,96.38,220.39,2.27
2018,9,26,0,23.45,0,98.62,222.95,2.17
2018,9,26,1,23.16,0,100,226.71,2.04
2018,9,26,2,23.01,0,100,233.23,1.85
2018,9,26,3,23.07,0,100,240.18,1.54
2018,9,26,4,23.38,0,98.44,241.39,1.08
2018,9,26,5,23.65,0,96.38,225,0.54
2018,9,26,6,24.03,0,95.56,152.88,0.36
2018,9,26,7,26.03,0,85.75,78.69,0.56
2018,9,26,8,28.19,0,73.06,63.28,1.27
2018,9,26,9,29.77,0,65.81,64.37,1.5
2018,9,26,10,31.1,0,60.38,57.09,1.42
2018,9,26,11,32.09,0,56.56,39.29,1.22
2018,9,26,12,32.83,0,53.25,9.52,1.18
2018,9,26,13,33.18,0,51.19,344.41,1.4
2018,9,26,14,33.15,0,50.69,336.49,1.7
2018,9,26,15,32.83,0,51.69,336.9,1.85
2018,9,26,16,32.54,0,52.69,340.81,1.69
2018,9,26,17,30.94,0,60.06,341.75,1.57
2018,9,26,18,28.83,0,70.62,330.86,1.48
2018,9,26,19,28.27,0,70.12,329.36,1.43
2018,9,26,20,27.98,0,68.75,332.43,1.2
2018,9,26,21,27.84,0,66.31,337.14,0.86
2018,9,26,22,27.37,0,67.12,341.85,0.5
2018,9,26,23,26.81,0,69.25,327.09,0.16
